"x_","y_","t_","sex","id","name"
1781735.0613279,2401986.6714186,2011-01-01 05:26:14.001,"F","F2","Lupe"
1781772.92577228,2402014.05523775,2011-01-01 05:28:29.998,"F","F2","Lupe"
1781780.93982669,2401986.7020395,2011-01-01 05:30:22,"F","F2","Lupe"
1781780.37593715,2402062.32989471,2011-01-01 05:32:10.001,"F","F2","Lupe"
1781799.94579781,2402034.95603581,2011-01-01 05:34:10.998,"F","F2","Lupe"
1781803.28992069,2401997.3329555,2011-01-01 05:36:18.001,"F","F2","Lupe"
1781684.17246255,2402026.92442815,2011-01-01 05:38:07,"F","F2","Lupe"
1781745.81813166,2402048.78624976,2011-01-01 05:40:07.001,"F","F2","Lupe"
1781673.90344089,2402101.93141719,2011-01-01 05:42:05.998,"F","F2","Lupe"
1781594.94150037,2402054.32374731,2011-01-01 05:44:12.001,"F","F2","Lupe"
1781462.66515588,2402028.10293607,2011-01-01 05:46:15.999,"F","F2","Lupe"
1781346.99315302,2402095.52752157,2011-01-01 05:48:12,"F","F2","Lupe"
1781254.26292988,2402138.78823538,2011-01-01 05:50:06,"F","F2","Lupe"
1781133.43920257,2402270.72995592,2011-01-01 05:52:10.999,"F","F2","Lupe"
1780997.71083933,2402359.11262195,2011-01-01 05:54:07.999,"F","F2","Lupe"
1780977.28208044,2402370.09195112,2011-01-01 05:56:08,"F","F2","Lupe"
1781063.15054529,2402246.66687813,2011-01-01 06:02:09.999,"F","F2","Lupe"
1781289.10604386,2402110.44603116,2011-01-01 06:07:05.001,"F","F2","Lupe"
1781469.32288911,2402069.87300885,2011-01-01 06:12:23.998,"F","F2","Lupe"
1781495.52079752,2402006.04355628,2011-01-01 06:16:12,"F","F2","Lupe"
1781538.60083939,2401961.95454834,2011-01-01 06:18:06,"F","F2","Lupe"
1781572.92875781,2401959.72091844,2011-01-01 06:20:19,"F","F2","Lupe"
1781593.17424515,2402040.41157917,2011-01-01 06:22:20,"F","F2","Lupe"
1781661.80614386,2402117.84448454,2011-01-01 06:25:23.998,"F","F2","Lupe"
1781664.29163949,2402102.53874302,2011-01-01 06:31:15.001,"F","F2","Lupe"
1781687.29582803,2402096.23575599,2011-01-01 06:32:04.998,"F","F2","Lupe"
1781673.57096375,2402104.64336894,2011-01-01 06:34:06.001,"F","F2","Lupe"
1781698.24042732,2402077.91378901,2011-01-01 06:36:06,"F","F2","Lupe"
1781654.80661037,2401997.45289271,2011-01-01 06:38:07,"F","F2","Lupe"
1781751.3419281,2401977.92711418,2011-01-01 06:40:05.001,"F","F2","Lupe"
1781759.32947325,2401957.46963217,2011-01-01 06:42:07.001,"F","F2","Lupe"
1781799.09128362,2401942.28281044,2011-01-01 06:44:10.998,"F","F2","Lupe"
1781817.68121422,2401957.42121967,2011-01-01 06:46:06.999,"F","F2","Lupe"
1781827.969349,2401961.16587938,2011-01-01 06:48:47.999,"F","F2","Lupe"
1781798.07227611,2401945.28014065,2011-01-01 06:50:09.001,"F","F2","Lupe"
1781814.60833677,2401965.9500837,2011-01-01 06:52:39.001,"F","F2","Lupe"
1781820.09195079,2401937.76816929,2011-01-01 06:54:20,"F","F2","Lupe"
1781812.10752018,2401940.82777117,2011-01-01 06:56:11,"F","F2","Lupe"
1781814.79662333,2401967.0626888,2011-01-01 06:58:06.001,"F","F2","Lupe"
1781807.91858509,2401965.34262126,2011-01-01 07:00:17.998,"F","F2","Lupe"
1781822.69678963,2401968.63426254,2011-01-01 07:02:09.998,"F","F2","Lupe"
1781826.03137392,2401909.99273504,2011-01-01 07:04:05.999,"F","F2","Lupe"
1781827.56043149,2401962.50460721,2011-01-01 07:06:06.999,"F","F2","Lupe"
1781793.76459227,2401883.65817747,2011-01-01 07:13:16.998,"F","F2","Lupe"
1781742.26846071,2401894.0002811,2011-01-01 07:14:07,"F","F2","Lupe"
1781746.79604951,2401843.53089145,2011-01-01 07:16:05.998,"F","F2","Lupe"
1781840.23201782,2401789.33602291,2011-01-01 07:18:12.999,"F","F2","Lupe"
1781897.85951345,2401857.436339,2011-01-01 07:20:38.999,"F","F2","Lupe"
1781907.69319338,2401890.97853019,2011-01-01 07:22:13,"F","F2","Lupe"
1781926.39924182,2401768.64345054,2011-01-01 07:24:46,"F","F2","Lupe"
1781914.49921668,2401753.7219069,2011-01-01 07:26:12.998,"F","F2","Lupe"
1782023.94214388,2401708.34805835,2011-01-01 07:28:07.998,"F","F2","Lupe"
1782035.10954258,2401707.63845493,2011-01-01 07:30:23,"F","F2","Lupe"
1781971.5321511,2401734.83784825,2011-01-01 07:32:40.001,"F","F2","Lupe"
1781959.96490302,2401732.00758109,2011-01-01 07:34:06.999,"F","F2","Lupe"
1781964.44468969,2401737.56995407,2011-01-01 07:36:06,"F","F2","Lupe"
1782206.0378182,2401841.15343931,2011-01-01 07:44:10.999,"F","F2","Lupe"
1782281.7032042,2401781.1705202,2011-01-01 07:46:10,"F","F2","Lupe"
1782390.28805973,2401721.59851685,2011-01-01 07:48:08,"F","F2","Lupe"
1782357.54933104,2401613.88563517,2011-01-01 07:50:07,"F","F2","Lupe"
1782422.30194018,2401531.68068378,2011-01-01 07:52:17.001,"F","F2","Lupe"
1782477.49906378,2401488.38512959,2011-01-01 07:54:12.001,"F","F2","Lupe"
1782449.69601797,2401585.38015684,2011-01-01 07:56:08.001,"F","F2","Lupe"
1782437.83363323,2401637.06507687,2011-01-01 07:58:06.999,"F","F2","Lupe"
1782448.92104159,2401657.57188971,2011-01-01 08:00:13.999,"F","F2","Lupe"
1782622.29701184,2401674.89061493,2011-01-01 08:02:38.999,"F","F2","Lupe"
1782608.83374801,2401668.76218515,2011-01-01 08:04:24.999,"F","F2","Lupe"
1782570.76114131,2401690.46704558,2011-01-01 08:06:14,"F","F2","Lupe"
1782600.29379135,2401675.8240291,2011-01-01 08:08:52.001,"F","F2","Lupe"
1782592.30639247,2401667.73081277,2011-01-01 08:10:44.999,"F","F2","Lupe"
1782592.42956459,2401686.28454296,2011-01-01 08:12:16,"F","F2","Lupe"
1782563.65853343,2401719.99998134,2011-01-01 08:14:29.998,"F","F2","Lupe"
1782585.84882928,2401677.01998235,2011-01-01 08:20:24.999,"F","F2","Lupe"
1782622.03673969,2401673.62309898,2011-01-01 08:22:22,"F","F2","Lupe"
1782605.86568593,2401657.70022961,2011-01-01 08:24:11,"F","F2","Lupe"
1782550.11919912,2401710.6609325,2011-01-01 08:26:22.001,"F","F2","Lupe"
1782624.46585927,2401659.72783381,2011-01-01 08:28:56.999,"F","F2","Lupe"
1782558.09302189,2401719.62371353,2011-01-01 08:30:07.998,"F","F2","Lupe"
1782627.22168648,2401670.09640611,2011-01-01 08:32:12,"F","F2","Lupe"
1782570.55145342,2401677.61213727,2011-01-01 08:38:40.998,"F","F2","Lupe"
1782528.27086463,2401661.52426175,2011-01-01 08:46:31.998,"F","F2","Lupe"
1782559.53260426,2401649.11658886,2011-01-01 08:50:10,"F","F2","Lupe"
1782534.07407358,2401661.49740637,2011-01-01 08:56:25.001,"F","F2","Lupe"
1782535.45584375,2401654.99133506,2011-01-01 08:58:21.999,"F","F2","Lupe"
1782495.29834081,2401687.97441109,2011-01-01 09:00:07,"F","F2","Lupe"
1782379.07523522,2401718.96637866,2011-01-01 09:02:13,"F","F2","Lupe"
1782371.55930018,2401731.73747657,2011-01-01 09:04:07.001,"F","F2","Lupe"
1782407.98683385,2401694.86181091,2011-01-01 09:06:07,"F","F2","Lupe"
1782398.07681478,2401709.97156704,2011-01-01 09:08:14,"F","F2","Lupe"
1782258.01425015,2401715.00419786,2011-01-01 09:10:46,"F","F2","Lupe"
1782280.46427593,2401570.05764427,2011-01-01 09:14:37.999,"F","F2","Lupe"
1782255.92107821,2401573.62927973,2011-01-01 09:16:41.001,"F","F2","Lupe"
1782295.50682107,2401551.53476818,2011-01-01 09:18:13.001,"F","F2","Lupe"
1782608.76730101,2401588.79102697,2011-01-01 09:27:27.001,"F","F2","Lupe"
1782616.57151312,2401581.23335693,2011-01-01 09:28:38.001,"F","F2","Lupe"
1782649.30578361,2401583.4499499,2011-01-01 09:33:21.001,"F","F2","Lupe"
1782570.34734652,2401594.3353914,2011-01-01 09:42:49.998,"F","F2","Lupe"
1782481.97259823,2401682.85496314,2011-01-01 09:49:35,"F","F2","Lupe"
1782413.25000932,2401795.98851059,2011-01-01 09:54:23.001,"F","F2","Lupe"
1782352.62106503,2401823.55015256,2011-01-01 09:56:12.998,"F","F2","Lupe"
1782294.72054127,2401899.78600598,2011-01-01 09:58:08.998,"F","F2","Lupe"
1782171.57308742,2401841.80174893,2011-01-01 10:01:26.999,"F","F2","Lupe"
1782236.60400992,2401888.05781707,2011-01-01 10:03:08.001,"F","F2","Lupe"
1782231.29750457,2401896.12668135,2011-01-01 10:04:12,"F","F2","Lupe"
1782060.67650571,2401891.61808817,2011-01-01 10:13:37.001,"F","F2","Lupe"
1781995.77270232,2401808.60957849,2011-01-01 10:14:06,"F","F2","Lupe"
1782010.02993113,2401892.46692595,2011-01-01 10:16:11,"F","F2","Lupe"
1781966.80140847,2401933.28046863,2011-01-01 10:18:06.001,"F","F2","Lupe"
1781804.03841394,2401963.64316904,2011-01-01 10:25:21.001,"F","F2","Lupe"
1781809.11854024,2401964.47825589,2011-01-01 10:26:07,"F","F2","Lupe"
1781659.75517621,2401907.85335847,2011-01-01 10:32:59.001,"F","F2","Lupe"
1781810.45279339,2401971.87987202,2011-01-01 10:36:13.001,"F","F2","Lupe"
1781804.50798162,2401958.62087817,2011-01-01 10:38:05.998,"F","F2","Lupe"
1781811.31735401,2401946.95704603,2011-01-01 10:40:10,"F","F2","Lupe"
1781785.94677394,2401968.76606713,2011-01-01 10:42:41.999,"F","F2","Lupe"
1781790.57987316,2401976.71889528,2011-01-01 10:44:06,"F","F2","Lupe"
1781814.85698131,2401958.25709003,2011-01-01 10:48:57.999,"F","F2","Lupe"
1781800.16036442,2401927.76717249,2011-01-01 10:50:06,"F","F2","Lupe"
1781734.91738076,2401876.01004833,2011-01-01 10:52:05.999,"F","F2","Lupe"
1781679.12414847,2401946.59199918,2011-01-01 10:54:09,"F","F2","Lupe"
1781718.56448327,2401978.37944168,2011-01-01 10:56:11.999,"F","F2","Lupe"
1781773.95562331,2402068.7111987,2011-01-01 10:58:07.998,"F","F2","Lupe"
1781817.54915195,2402141.4246354,2011-01-01 11:00:08.999,"F","F2","Lupe"
1781816.82321463,2402143.11322753,2011-01-01 11:02:14.001,"F","F2","Lupe"
1781781.14404448,2402070.32098479,2011-01-01 11:04:08.001,"F","F2","Lupe"
1781759.10609669,2402089.32431038,2011-01-01 11:06:23,"F","F2","Lupe"
1781790.9329529,2402104.36912391,2011-01-01 11:08:07.001,"F","F2","Lupe"
1781831.4047637,2402161.89656654,2011-01-01 11:10:06,"F","F2","Lupe"
1781821.20550933,2402148.73285203,2011-01-01 11:12:07,"F","F2","Lupe"
1781786.11559195,2402089.52807414,2011-01-01 11:14:08.999,"F","F2","Lupe"
1781744.99769736,2402102.6022045,2011-01-01 11:16:07.998,"F","F2","Lupe"
1781771.91030427,2402084.02929259,2011-01-01 11:18:09,"F","F2","Lupe"
1781660.95061926,2401991.17836034,2011-01-01 11:20:06.001,"F","F2","Lupe"
1781601.01012709,2401955.53804929,2011-01-01 11:22:09.998,"F","F2","Lupe"
1781588.85597576,2401937.69738988,2011-01-01 11:24:51.999,"F","F2","Lupe"
1781598.37780246,2401956.27012028,2011-01-01 11:26:32.001,"F","F2","Lupe"
1781707.04646398,2401885.69734736,2011-01-01 11:31:37.001,"F","F2","Lupe"
1781684.89586216,2401847.43714294,2011-01-01 11:32:19.998,"F","F2","Lupe"
1781726.91878914,2401800.33069912,2011-01-01 11:34:08.001,"F","F2","Lupe"
1781876.69529096,2401838.01338491,2011-01-01 11:36:06,"F","F2","Lupe"
1781972.94351994,2401824.97919013,2011-01-01 11:38:11.998,"F","F2","Lupe"
1782048.8046032,2401844.53531242,2011-01-01 11:40:05.999,"F","F2","Lupe"
1782096.35570905,2401919.57727253,2011-01-01 11:42:10,"F","F2","Lupe"
1782096.48157736,2401912.96912646,2011-01-01 11:51:16,"F","F2","Lupe"
1782103.60843537,2401901.41503933,2011-01-01 12:00:52,"F","F2","Lupe"
1782095.50608026,2401930.58482626,2011-01-01 13:41:27,"F","F2","Lupe"
1782108.97705451,2401934.41735254,2011-01-01 13:42:40,"F","F2","Lupe"
1782070.25145782,2401946.06978633,2011-01-01 13:44:51.001,"F","F2","Lupe"
1782094.90785099,2401903.29421883,2011-01-01 13:47:17.999,"F","F2","Lupe"
1782134.00469062,2401858.5973752,2011-01-01 13:49:16.001,"F","F2","Lupe"
1782173.36569719,2401898.35029031,2011-01-01 13:51:16.998,"F","F2","Lupe"
1782111.51672926,2401896.52313589,2011-01-01 13:52:42,"F","F2","Lupe"
1782110.48807461,2401927.04614345,2011-01-01 14:01:16,"F","F2","Lupe"
1782224.96127795,2401944.36528144,2011-01-01 22:36:52,"F","F2","Lupe"
1782207.63018295,2401984.17793596,2011-01-01 22:38:05.001,"F","F2","Lupe"
1782166.58061246,2402055.5609971,2011-01-01 22:40:05.998,"F","F2","Lupe"
1782124.09763044,2402055.95302454,2011-01-01 22:42:18.998,"F","F2","Lupe"
1782097.03803146,2402021.47852956,2011-01-01 22:44:13.998,"F","F2","Lupe"
1782011.4992333,2401979.10783647,2011-01-01 22:46:43.001,"F","F2","Lupe"
1782040.38217206,2401998.00447327,2011-01-01 22:48:21.998,"F","F2","Lupe"
1782030.64247142,2402005.82771558,2011-01-01 22:50:07.001,"F","F2","Lupe"
1782064.47666271,2401928.80826003,2011-01-01 22:52:10,"F","F2","Lupe"
1782042.30339095,2401893.68793092,2011-01-01 22:54:10.999,"F","F2","Lupe"
1782063.52108075,2401893.41701816,2011-01-01 22:56:10.001,"F","F2","Lupe"
1782078.71248467,2401853.0286776,2011-01-01 22:58:06.001,"F","F2","Lupe"
1782070.85732557,2401865.39801547,2011-01-01 23:00:07,"F","F2","Lupe"
1782131.51683142,2401814.76974585,2011-01-01 23:02:10,"F","F2","Lupe"
1782414.72619086,2402020.76732676,2011-01-01 23:10:23,"F","F2","Lupe"
1782424.2902751,2401979.42568586,2011-01-01 23:12:04.001,"F","F2","Lupe"
1782379.26945073,2402009.07503247,2011-01-01 23:14:34.001,"F","F2","Lupe"
1782425.16341125,2401991.1743276,2011-01-01 23:16:50,"F","F2","Lupe"
1782435.91875329,2401962.81658081,2011-01-01 23:18:45.998,"F","F2","Lupe"
1782431.86556056,2401976.22381881,2011-01-01 23:20:44.001,"F","F2","Lupe"
1782427.54902465,2401983.14888163,2011-01-01 23:29:08.998,"F","F2","Lupe"
1782392.576208,2401821.15932589,2011-01-01 23:38:51.999,"F","F2","Lupe"
1782394.45449272,2401819.93885088,2011-01-01 23:40:09,"F","F2","Lupe"
1782401.34588758,2401846.36565399,2011-01-01 23:42:14.001,"F","F2","Lupe"
1782440.2291479,2401771.46096744,2011-01-01 23:44:15.001,"F","F2","Lupe"
1782415.8811404,2401760.53885127,2011-01-01 23:46:25.001,"F","F2","Lupe"
1782387.81656223,2401732.60110309,2011-01-01 23:48:09.998,"F","F2","Lupe"
1782409.6400181,2401622.74032587,2011-01-01 23:50:27,"F","F2","Lupe"
1782422.0889702,2401595.95483658,2011-01-01 23:52:11.999,"F","F2","Lupe"
1782422.71131779,2401585.27233932,2011-01-01 23:54:11.999,"F","F2","Lupe"
1782429.71731155,2401613.23077611,2011-01-01 23:56:16,"F","F2","Lupe"
1782462.12517079,2401576.48283123,2011-01-02 00:00:33.999,"F","F2","Lupe"
1782626.73599599,2401563.00275006,2011-01-02 00:05:39.998,"F","F2","Lupe"
1782626.63532023,2401563.85173457,2011-01-02 00:06:18.001,"F","F2","Lupe"
1782630.58170287,2401628.18107575,2011-01-02 00:08:09.999,"F","F2","Lupe"
1782614.67512457,2401590.93660211,2011-01-02 00:10:10.998,"F","F2","Lupe"
1782634.52970227,2401555.9134645,2011-01-02 00:12:08.999,"F","F2","Lupe"
1782652.22374015,2401541.70550903,2011-01-02 00:17:18.998,"F","F2","Lupe"
1782754.0778425,2401601.53315933,2011-01-02 00:20:04.998,"F","F2","Lupe"
1782884.16377957,2401504.82942491,2011-01-02 00:24:36.001,"F","F2","Lupe"
1782990.18490486,2401457.18590929,2011-01-02 00:26:08.998,"F","F2","Lupe"
1783074.69498707,2401453.56823815,2011-01-02 00:28:25.998,"F","F2","Lupe"
1783051.21151815,2401394.24561388,2011-01-02 00:30:12.999,"F","F2","Lupe"
1782991.30779582,2401364.54061303,2011-01-02 00:32:17.999,"F","F2","Lupe"
1782974.2045292,2401320.72948571,2011-01-02 00:34:08.999,"F","F2","Lupe"
1782980.21536418,2401273.59585273,2011-01-02 00:36:16,"F","F2","Lupe"
1783044.04876115,2401229.5346889,2011-01-02 00:38:12,"F","F2","Lupe"
1783090.15756415,2401187.79875715,2011-01-02 00:40:10,"F","F2","Lupe"
1783142.55323539,2401141.84421715,2011-01-02 00:42:06,"F","F2","Lupe"
1783197.79357052,2401169.59554534,2011-01-02 00:44:12.001,"F","F2","Lupe"
1783194.35267954,2401176.70496875,2011-01-02 00:46:11.998,"F","F2","Lupe"
1783237.00170008,2401159.71522665,2011-01-02 00:48:08.001,"F","F2","Lupe"
1783252.75749073,2401173.43938825,2011-01-02 00:50:06.001,"F","F2","Lupe"
1783265.01380958,2401114.03762084,2011-01-02 00:52:12.001,"F","F2","Lupe"
1783233.71524691,2401093.14020232,2011-01-02 00:54:11.998,"F","F2","Lupe"
1783229.87252566,2401095.83615221,2011-01-02 00:56:09.001,"F","F2","Lupe"
1783203.13988326,2401088.8605011,2011-01-02 00:58:11.001,"F","F2","Lupe"
1783206.96372705,2401086.56203628,2011-01-02 01:00:21.998,"F","F2","Lupe"
1783230.38167543,2401087.40057412,2011-01-02 01:02:11,"F","F2","Lupe"
1783223.26782366,2401072.4389719,2011-01-02 01:04:20.999,"F","F2","Lupe"
1783229.7429497,2401087.76608669,2011-01-02 01:06:12.999,"F","F2","Lupe"
1783237.51024888,2401091.81112779,2011-01-02 01:09:38,"F","F2","Lupe"
1783254.16269335,2401131.91009447,2011-01-02 01:10:05,"F","F2","Lupe"
1783235.57539707,2401087.68913273,2011-01-02 01:16:40.001,"F","F2","Lupe"
1783246.21141668,2401094.98634145,2011-01-02 01:18:18.001,"F","F2","Lupe"
1783272.70652478,2401208.97893163,2011-01-02 01:24:09,"F","F2","Lupe"
1783241.83148171,2401222.7050664,2011-01-02 01:26:08,"F","F2","Lupe"
1783301.50655707,2401231.62764294,2011-01-02 01:28:18,"F","F2","Lupe"
1783361.46501505,2401210.0451458,2011-01-02 01:30:35,"F","F2","Lupe"
1783308.81446456,2401161.47527271,2011-01-02 01:32:08,"F","F2","Lupe"
1783135.79311592,2401270.43430861,2011-01-02 01:39:31.999,"F","F2","Lupe"
1783026.85159683,2401415.223426,2011-01-02 05:45:20.001,"F","F2","Lupe"
1783039.99322954,2401438.71016499,2011-01-02 05:47:40,"F","F2","Lupe"
1783019.78527479,2401440.67654371,2011-01-02 05:48:20.001,"F","F2","Lupe"
1782963.38754982,2401395.71209357,2011-01-02 05:50:28,"F","F2","Lupe"
1782954.22282746,2401423.56234013,2011-01-02 05:52:15.999,"F","F2","Lupe"
1783028.29928651,2401497.57869915,2011-01-02 05:56:24.998,"F","F2","Lupe"
1783041.49287906,2401275.4309831,2011-01-02 06:00:06.001,"F","F2","Lupe"
1783225.94711433,2401093.65443894,2011-01-02 06:11:40,"F","F2","Lupe"
1783146.32541123,2401104.48194063,2011-01-02 06:18:15.001,"F","F2","Lupe"
1783060.19936756,2401182.99960234,2011-01-02 06:20:13.001,"F","F2","Lupe"
1782926.20047279,2401225.02743399,2011-01-02 06:22:12.998,"F","F2","Lupe"
1782927.51686829,2401328.71291648,2011-01-02 06:24:18.001,"F","F2","Lupe"
1782865.1449528,2401606.70711622,2011-01-02 06:32:18.998,"F","F2","Lupe"
1782697.26451169,2401657.26098715,2011-01-02 06:38:51,"F","F2","Lupe"
1782727.84820814,2401671.87734363,2011-01-02 06:41:28.001,"F","F2","Lupe"
1782695.32637434,2401696.56158228,2011-01-02 06:42:09.998,"F","F2","Lupe"
1782651.88440661,2401674.60493018,2011-01-02 06:44:05.998,"F","F2","Lupe"
1782579.68733073,2401679.90198896,2011-01-02 06:47:23,"F","F2","Lupe"
1782573.31369588,2401664.3585112,2011-01-02 06:48:30,"F","F2","Lupe"
1782525.70730355,2401686.12569498,2011-01-02 06:50:32.998,"F","F2","Lupe"
1782495.47225461,2401656.72032571,2011-01-02 06:56:19.999,"F","F2","Lupe"
1782489.10326947,2401666.73107712,2011-01-02 06:58:31.999,"F","F2","Lupe"
1782394.32201141,2401679.69371443,2011-01-02 07:00:56,"F","F2","Lupe"
1782354.06255834,2401773.62408631,2011-01-02 07:02:09,"F","F2","Lupe"
1782257.45313363,2401808.87121217,2011-01-02 07:04:10.001,"F","F2","Lupe"
1782104.13770767,2401818.38222082,2011-01-02 07:06:22.998,"F","F2","Lupe"
1782054.57970038,2401858.58127129,2011-01-02 07:08:16.998,"F","F2","Lupe"
1782000.39345967,2401830.1111255,2011-01-02 07:10:11.998,"F","F2","Lupe"
1781961.94486782,2401809.50147932,2011-01-02 07:12:13.999,"F","F2","Lupe"
1781859.71748148,2401784.43972056,2011-01-02 07:14:12.998,"F","F2","Lupe"
1781844.41534299,2401840.74215868,2011-01-02 07:18:07.999,"F","F2","Lupe"
1781793.66029338,2401952.92928752,2011-01-02 07:20:07,"F","F2","Lupe"
1781765.6421496,2401929.52991743,2011-01-02 07:22:12,"F","F2","Lupe"
1781668.85853953,2401954.58971144,2011-01-02 07:24:11,"F","F2","Lupe"
1781646.86566048,2401958.91579411,2011-01-02 07:26:09,"F","F2","Lupe"
1781603.69417672,2401961.05411484,2011-01-02 07:28:18,"F","F2","Lupe"
1781504.44207695,2401998.14093322,2011-01-02 07:30:11,"F","F2","Lupe"
1781394.22704021,2402040.91413655,2011-01-02 07:32:26.001,"F","F2","Lupe"
1781285.29477598,2402091.91609213,2011-01-02 07:34:52.998,"F","F2","Lupe"
1781244.37679195,2402098.74665578,2011-01-02 07:36:21.001,"F","F2","Lupe"
1781201.59089718,2402192.85005335,2011-01-02 07:38:09,"F","F2","Lupe"
1781120.52483531,2402260.48492107,2011-01-02 07:40:11,"F","F2","Lupe"
1781074.46913559,2402260.86362117,2011-01-02 07:42:07.001,"F","F2","Lupe"
1780926.43500448,2402351.06674436,2011-01-02 07:46:22.999,"F","F2","Lupe"
1780873.24954202,2402411.02576251,2011-01-02 07:48:06.999,"F","F2","Lupe"
1780770.67101947,2402397.18239465,2011-01-02 07:50:10.999,"F","F2","Lupe"
1780803.10654586,2402474.36821875,2011-01-02 07:52:38.001,"F","F2","Lupe"
1780811.36526031,2402564.51797725,2011-01-02 07:54:34.001,"F","F2","Lupe"
1780764.43565857,2402621.01922839,2011-01-02 07:56:25,"F","F2","Lupe"
1780860.36178796,2402569.26682799,2011-01-02 07:58:12.001,"F","F2","Lupe"
1780915.39567913,2402610.91818445,2011-01-02 08:01:37.998,"F","F2","Lupe"
1780900.1736853,2402633.18939451,2011-01-02 08:02:06.999,"F","F2","Lupe"
1780866.47009357,2402607.00106013,2011-01-02 08:04:10.998,"F","F2","Lupe"
1780964.61570178,2402623.34593523,2011-01-02 08:06:06.999,"F","F2","Lupe"
1780866.74731728,2402716.24339312,2011-01-02 08:13:17.001,"F","F2","Lupe"
1780915.27865611,2402440.66533647,2011-01-02 08:20:29.999,"F","F2","Lupe"
1780928.30413179,2402385.12229645,2011-01-02 08:22:12,"F","F2","Lupe"
1781060.26636459,2402244.39960467,2011-01-02 08:24:21,"F","F2","Lupe"
1781161.24306569,2402188.75675078,2011-01-02 08:26:38.001,"F","F2","Lupe"
1781114.74937965,2402205.08624219,2011-01-02 08:28:22.998,"F","F2","Lupe"
1781074.4833321,2402220.08753988,2011-01-02 08:30:07.999,"F","F2","Lupe"
1781053.4806449,2402222.18024219,2011-01-02 08:32:34.001,"F","F2","Lupe"
1781013.88384544,2402227.07354116,2011-01-02 08:34:19.998,"F","F2","Lupe"
1780984.20917907,2402301.69082895,2011-01-02 08:38:11.998,"F","F2","Lupe"
1781114.5319152,2402300.05294905,2011-01-02 08:40:06.998,"F","F2","Lupe"
1781230.68804183,2402237.38046732,2011-01-02 08:43:17.998,"F","F2","Lupe"
1781305.22853238,2402441.65938585,2011-01-02 08:56:43,"F","F2","Lupe"
1781270.16932825,2402465.75830625,2011-01-02 09:02:39.999,"F","F2","Lupe"
1781276.58410172,2402462.18906775,2011-01-02 09:04:10,"F","F2","Lupe"
1781282.35705177,2402473.9828108,2011-01-02 09:06:05.999,"F","F2","Lupe"
1781259.16522397,2402458.89344319,2011-01-02 09:08:37.999,"F","F2","Lupe"
1781271.81524579,2402464.9879583,2011-01-02 09:10:08.999,"F","F2","Lupe"
1781265.00061135,2402462.75502321,2011-01-02 09:12:11,"F","F2","Lupe"
1781287.23380742,2402447.79359283,2011-01-02 09:14:04.999,"F","F2","Lupe"
1781352.60201061,2402441.78940259,2011-01-02 09:16:18.999,"F","F2","Lupe"
1781347.04793345,2402417.16231467,2011-01-02 09:18:11.999,"F","F2","Lupe"
1781349.25538738,2402416.38707184,2011-01-02 09:20:07.999,"F","F2","Lupe"
1781379.70388372,2402413.82066146,2011-01-02 09:22:14.999,"F","F2","Lupe"
1781359.77567417,2402410.63145059,2011-01-02 09:24:06.999,"F","F2","Lupe"
1781325.98171371,2402392.59622912,2011-01-02 09:26:09.998,"F","F2","Lupe"
1781329.44859469,2402366.03884523,2011-01-02 09:28:12.999,"F","F2","Lupe"
1781369.64362979,2402269.03755656,2011-01-02 09:30:14,"F","F2","Lupe"
1781402.65814334,2402279.80272479,2011-01-02 09:33:00,"F","F2","Lupe"
1781400.07950492,2402222.49564415,2011-01-02 09:34:06.001,"F","F2","Lupe"
1781509.36227445,2402239.90890427,2011-01-02 09:36:04.999,"F","F2","Lupe"
1781613.04142755,2402218.94955057,2011-01-02 09:38:14.999,"F","F2","Lupe"
1781645.88886542,2401951.34620408,2011-01-02 09:40:12,"F","F2","Lupe"
1781659.04871813,2402177.26540635,2011-01-02 09:42:07.999,"F","F2","Lupe"
1781638.21767381,2402181.80894279,2011-01-02 09:44:12.998,"F","F2","Lupe"
1781698.91420626,2402245.37469047,2011-01-02 09:46:08,"F","F2","Lupe"
1781775.65562015,2402242.53654026,2011-01-02 09:50:53,"F","F2","Lupe"
1781676.28419693,2402189.85500042,2011-01-02 09:58:31.001,"F","F2","Lupe"
1781678.2227957,2402165.58848938,2011-01-02 10:00:09.001,"F","F2","Lupe"
1781607.65986483,2402093.80780178,2011-01-02 10:02:06.001,"F","F2","Lupe"
1781677.55955659,2401856.38091141,2011-01-02 10:12:55.998,"F","F2","Lupe"
1782175.73411287,2401736.64835537,2011-01-02 10:23:04.999,"F","F2","Lupe"
1782168.67560783,2401740.31738818,2011-01-02 10:24:10,"F","F2","Lupe"
1782170.79636976,2401736.30614864,2011-01-02 10:26:11.001,"F","F2","Lupe"
1782165.34791313,2401732.39771453,2011-01-02 10:28:11.999,"F","F2","Lupe"
1782176.34866524,2401738.53948522,2011-01-02 10:30:13,"F","F2","Lupe"
1782165.16418874,2401735.78804323,2011-01-02 10:32:11.998,"F","F2","Lupe"
1782165.45993186,2401758.10329582,2011-01-02 10:34:44.998,"F","F2","Lupe"
1782027.33015466,2402022.82121564,2011-01-02 11:20:58.001,"F","F2","Lupe"
1782009.05550924,2402105.1321611,2011-01-02 11:22:06,"F","F2","Lupe"
1782097.7413935,2401939.30239138,2011-01-02 11:24:11.001,"F","F2","Lupe"
1782107.44463543,2401957.03469628,2011-01-02 11:26:11.998,"F","F2","Lupe"
